web_scraper_order,web_scraper_start_url,pagination,name,data3,image,item_page_title,item_page_link,Ingredients,product_4_category,data_2,image_1
"1773504417-328","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=7","I LOVE EXTREME BLUE crazy volume mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820231/original.","Essence
         I LOVE EXTREME BLUE crazy volume mascara
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/4951022-Essence_I_LOVE_EXTREME_BLUE_crazy_volume_mascara/","AQUA (WATER), PARAFFIN, GLYCERYL STEARATE, SYNTHETIC BEESWAX, STEARIC ACID, BUTYLENE GLYCOL, ACACIA SENEGAL GUM, PALMITIC ACID, ORYZA SATIVA CERA (ORYZA SATIVA (RICE) BRAN WAX), POLYBUTENE, VP/EICOSENE COPOLYMER, AMINOMETHYL PROPANEDIOL, OZOKERITE, TROPOLONE, HYDROGENATED VEGETABLE OIL, STEARYL STEARATE, HYDROXYETHYLCELLULOSE, DISODIUM PHOSPHATE, POLYSORBATE 60, SODIUM PHOSPHATE, PHENOXYETHANOL, CI 77007 (ULTRAMARINES).","Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820231/original."
"1773504420-329","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=7","CONTOURING duo stick, light 20","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820215/original.","Essence
         CONTOURING duo stick, light 20
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1468261-Essence_CONTOURING_duo_stick_light_20/","CAPRYLIC/CAPRIC TRIGLYCERIDE, EUPHORBIA CERIFERA CERA (EUPHORBIA CERIFERA (CANDELILLA) WAX), POLYBUTENE, ETHYLHEXYL PALMITATE, DIISOSTEARYL MALATE, HELIANTHUS ANNUUS (SUNFLOWER) SEED WAX, BIS-DIGLYCERYL POLYACYLADIPATE-2, SILICA, ALUMINUM STARCH OCTENYLSUCCINATE, TOCOPHERYL ACETATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, MAY CONTAIN/[+/-]: CI 77491, CI 77492, CI 77499 (IRON OXIDE), CI 77891 (TITANIUM DIOXIDE)","Bronzer/Highlighter","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820215/original."
"1773504422-330","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","kajal pencil, 01 black","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856737/original.","Essence
         kajal pencil, 01 black
      
      
        
            
              
                LOW HAZARD
              Data Availability: Limited","https://www.ewg.org/skindeep/products/9303364-Essence_kajal_pencil_01_black/","HYDROGENATED COCO-GLYCERIDES, OZOKERITE, OCTYLDODECANOL, TRIMYRISTIN, HYDROGENATED CASTOR OIL, MICA, BUTYROSPERMUM PARKII (SHEA) BUTTER, JOJOBA ESTERS, HYDROGENATED SOYBEAN OIL, TOCOPHEROL, SILICA, CAPRYLYL GLYCOL, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, CI 77499 (IRON OXIDES), CI 77510 (FERRIC AMMONIUM FERROCYANIDE).","Eye Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856737/original."
"1773504425-331","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","soft & precise lip pencil, 02| happy","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856764/original.","Essence
         soft & precise lip pencil, 02| happy
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1815877-Essence_soft__precise_lip_pencil_02_happy/",": C10-18 TRIGLYCERIDES, MICA, HYDROGENATED VEGETABLE OIL, TALC, CAPRYLIC/CAPRIC TRIGLYCERIDE, SYNTHETIC JAPAN WAX, TOCOPHEROL, ASCORBYL PALMITATE, CI 15850 (RED 7), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Lip Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856764/original."
"1773504428-332","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","NATURAL MATTE MOUSSE FOUNDATION, 40","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856839/original.","Essence
         NATURAL MATTE MOUSSE FOUNDATION, 40
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/6560909-Essence_NATURAL_MATTE_MOUSSE_FOUNDATION_40/",": DIMETHICONE, ISODODECANE, DIMETHICONE CROSSPOLYMER, CETYL DIGLYCERYL TRIS(TRIMETHYLSILOXY)SILYLETHYL DIMETHICONE, HYDROGENATED CASTOR OIL, SILICA, TRIMETHYLSILOXYSILICATE, CALCIUM CARBONATE, MICA, C30-45 ALKYL DIMETHICONE, DISTEARDIMONIUM HECTORITE, TOCOPHEROL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, STEARYL DIMETHICONE, METHICONE, ETHYLHEXYLGLYCERIN, PROPYLENE CARBONATE, OCTADECENE, HEXADECENE, TALC, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856839/original."
"1773504431-333","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","All About Matt! Fixing Compact Powder (2019 formulation)","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/742718/original.","Essence
         All About Matt! Fixing Compact Powder (2019 formulation)
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/850572-Essence_All_About_Matt_Fixing_Compact_Powder_2019_formulation/","TALC, ALUMINUM STARCH OCTENYLSUCCINATE, SAPHIRE POWDER, AQUA (WATER), MAGNESIUM STEARATE, CAPRYLIC/CAPRIC TRIGLYCERIDE, BIS-DIGLYCERYL POLYACYLADIPATE-2, ETHYLHEXYL PALMITATE, CAPRYLYL GLYCOL, HEXYLENE GLYCOL, PHENOXYETHANOL.","Facial Powder","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/742718/original."
"1773504433-334","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","Hydro Gel Eye Patches","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856705/original.","Essence
         Hydro Gel Eye Patches
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/9865674-Essence_Hydro_Gel_Eye_Patches/","AQUA (WATER), GLYCERIN, PROPYLENE GLYCOL, CARRAGEENAN, SACCHARIDE ISOMERATE, SODIUM HYALURONATE, POLYGLUTAMIC ACID, YEAST BETA-GLUCAN, 1,2-HEXANEDIOL, XANTHAN GUM, HYDROXYACETOPHENONE, SYNTHETIC FLUORPHLOGOPITE, CAPRYLYL GLYCOL, ETHYLHEXYLGLYCERIN, TIN OXIDE, PHENOXYETHANOL, CI 77491 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Mask","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856705/original."
"1773504436-335","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","Loose Setting Powder, Banana 01","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","Essence
         Loose Setting Powder, Banana 01
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1045128-Essence_Loose_Setting_Powder_Banana_01/","ALUMINUM STARCH OCTENYLSUCCINATE, TALC, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, CI 77491, CI 77492, CI 77499 (IRON OXIDES)","Facial Powder","","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773504438-336","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","make me brow eyebrow gel mascara, chocolaty brows 05","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856744/original.","Essence
         make me brow eyebrow gel mascara, chocolaty brows 05
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/5184040-Essence_make_me_brow_eyebrow_gel_mascara_chocolaty_brows_05/","AQUA (WATER), ALCOHOL DENAT., VP/VA COPOLYMER, CARBOMER, GLYCERIN, TROPOLONE, BUTYLENE GLYCOL, CELLULOSE, CAPRYLYL GLYCOL, 1,2-HEXANEDIOL, GALACTOARABINAN, HYDROXYACETOPHENONE, SODIUM HYDROXIDE, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Brow Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856744/original."
"1773504441-337","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","NATURAL MATTE MOUSSE FOUNDATION, 50","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856841/original.","Essence
         NATURAL MATTE MOUSSE FOUNDATION, 50
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/8953190-Essence_NATURAL_MATTE_MOUSSE_FOUNDATION_50/",": DIMETHICONE, ISODODECANE, DIMETHICONE CROSSPOLYMER, CETYL DIGLYCERYL TRIS(TRIMETHYLSILOXY)SILYLETHYL DIMETHICONE, HYDROGENATED CASTOR OIL, SILICA, TRIMETHYLSILOXYSILICATE, CALCIUM CARBONATE, MICA, C30-45 ALKYL DIMETHICONE, DISTEARDIMONIUM HECTORITE, TOCOPHEROL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, STEARYL DIMETHICONE, METHICONE, ETHYLHEXYLGLYCERIN, PROPYLENE CARBONATE, OCTADECENE, HEXADECENE, TALC, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856841/original."
"1773504444-338","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","soft & precise lip pencil, 302| Heavenly","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856773/original.","Essence
         soft & precise lip pencil, 302| Heavenly
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/5481424-Essence_soft__precise_lip_pencil_302_Heavenly/",": C10-18 TRIGLYCERIDES, MICA, HYDROGENATED VEGETABLE OIL, CAPRYLIC/CAPRIC TRIGLYCERIDE, SYNTHETIC JAPAN WAX, TOCOPHEROL, ASCORBYL PALMITATE, CI 15850 (RED 7), CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Lip Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856773/original."
"1773504447-339","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","NATURAL MATTE MOUSSE FOUNDATION, 60","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856844/original.","Essence
         NATURAL MATTE MOUSSE FOUNDATION, 60
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/4154375-Essence_NATURAL_MATTE_MOUSSE_FOUNDATION_60/",": DIMETHICONE, ISODODECANE, DIMETHICONE CROSSPOLYMER, CETYL DIGLYCERYL TRIS(TRIMETHYLSILOXY)SILYLETHYL DIMETHICONE, HYDROGENATED CASTOR OIL, SILICA, TRIMETHYLSILOXYSILICATE, CALCIUM CARBONATE, MICA, C30-45 ALKYL DIMETHICONE, TOCOPHEROL, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL, STEARYL DIMETHICONE, DISTEARDIMONIUM HECTORITE, METHICONE, ETHYLHEXYLGLYCERIN, OCTADECENE, PROPYLENE CARBONATE, HEXADECENE, TALC, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856844/original."
"1773504449-340","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","Wow What A Brow Pen Waterproof, Black-Brown 04","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856693/original.","Essence
         Wow What A Brow Pen Waterproof, Black-Brown 04
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/6024814-Essence_Wow_What_A_Brow_Pen_Waterproof_BlackBrown_04/","EUPHORBIA CERIFERA (CANDELILLA) WAX, RICINUS COMMUNIS (CASTOR) SEED OIL, OCTYLDODECANOL, CALCIUM CARBONATE, COPERNICIA CERIFERA (CARNAUBA) WAX, SYNTHETIC FLUORPHLOGOPITE, OLEA EUROPAEA (OLIVE) OIL UNSAPONIFIABLES, OLEA EUROPAEA (OLIVE) FRUIT OIL, HYDROGENATED OLIVE OIL, GLYCERYL CAPRYLATE, SYNTHETIC BEESWAX, PENTAERYTHRITYL TETRA-DI-T-BUTYL HYDROXYHYDROCINNAMATE, ALUMINUM HYDROXIDE, BENZYL ALCOHOL, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Brow Liner","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856693/original."
"1773504452-341","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=6","Double Trouble Hybrid Waterproof Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png","Essence
         Double Trouble Hybrid Waterproof Mascara
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1000707-Essence_Double_Trouble_Hybrid_Waterproof_Mascara/","AQUA (WATER), STYRENE/ACRYLATES COPOLYMER, GLYCERYL STEARATE, COPERNICIA CERIFERA (CARNAUBA) WAX, SYNTHETIC WAX, VP/HEXADECENE COPOLYMER, GLYCERIN, SYNTHETIC BEESWAX, PALMITIC ACID, STEARIC ACID, ACRYLATES COPOLYMER, POLYVINYL ALCOHOL, OCTYLDODECANOL, TOCOPHEROL, CERA MICROCRISTALLINA (MICROCRYSTALLINE WAX), HYDROXYACETOPHENONE, ETHYLHEXYLGLYCERIN, CAPRYLYL GLYCOL, SODIUM HYDROXIDE, PHENOXYETHANOL, CI 77007 (ULTRAMARINES), CI 77499 (IRON OXIDES).","Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://static.ewg.org/skindeep/img/missing_images/sd_logo.png"
"1773504455-342","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=5","jelly GRIP undereye primer stick","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820122/original.","Essence
         jelly GRIP undereye primer stick
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/8354498-Essence_jelly_GRIP_undereye_primer_stick/","AQUA (WATER), PROPANEDIOL, GLYCERIN, PENTYLENE GLYCOL, SODIUM STEARATE, VP/VA COPOLYMER, PANTHENOL, SODIUM HYALURONATE, ALOE BARBADENSIS LEAF JUICE POWDER, ETHYLHEXYLGLYCERIN, CITRIC ACID, PHENOXYETHANOL.","Makeup Primer","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820122/original."
"1773504458-343","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=5","MY HEART BEATS DISCO glitter highlighter","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820242/original.","Essence
         MY HEART BEATS DISCO glitter highlighter
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/636702-Essence_MY_HEART_BEATS_DISCO_glitter_highlighter/","SILICA, CAPRYLIC/CAPRIC TRIGLYCERIDE, DIISOSTEARYL MALATE, DIMETHICONE, CALCIUM TITANIUM BOROSILICATE, POLYISOBUTENE, MICA, DIMETHICONE/VINYL DIMETHICONE CROSSPOLYMER, TOCOPHERYL ACETATE, PERSEA GRATISSIMA (AVOCADO) OIL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, SQUALANE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, TIN OXIDE, CI 77891 (TITANIUM DIOXIDE).","Bronzer/Highlighter","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820242/original."
"1773504460-344","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=5","Lash Like A Boss Instant Volume & Length Mascara Waterproof,...","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856719/original.","Essence
         Lash Like A Boss Instant Volume & Length Mascara Waterproof,...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/7953351-Essence_Lash_Like_A_Boss_Instant_Volume__Length_Mascara_Waterproof_Ultra_Black/","ISODODECANE, CERA MICROCRISTALLINA (MICROCRYSTALLINE WAX), AQUA (WATER), VP/EICOSENE COPOLYMER, TRIMETHYLSILOXYSILICATE, EUPHORBIA CERIFERA (CANDELILLA) WAX, KAOLIN, SILICA, DISTEARDIMONIUM HECTORITE, BUTYLENE GLYCOL, SORBITAN ISOSTEARATE, COPERNICIA CERIFERA (CARNAUBA) WAX, PANTHENOL, SIMMONDSIA CHINENSIS (JOJOBA) SEED OIL, TOCOPHEROL, PROPYLENE CARBONATE, TRIMETHYL PENTANYL DIISOBUTYRATE, ETHYLHEXYLGLYCERIN, PHENOXYETHANOL, POTASSIUM SORBATE, CI 77499 (IRON OXIDES).","Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856719/original."
"1773504463-345","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=5","MAGIC FILTER glow booster, 50 Tan/Deep","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856851/original.","Essence
         MAGIC FILTER glow booster, 50 Tan/Deep
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/7746252-Essence_MAGIC_FILTER_glow_booster_50_TanDeep/",": AQUA (WATER), OCTYLDODECANOL, ETHYLHEXYL POLYHYDROXYSTEARATE, ISOAMYL LAURATE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, GLYCERIN, HYDROGENATED CASTOR OIL, MAGNESIUM SULFATE, RICINUS COMMUNIS (CASTOR) SEED OIL, SODIUM HYALURONATE, MICA, DISTEARDIMONIUM HECTORITE, PROPYLENE CARBONATE, ISOSTEARYL SEBACATE, SORBITAN OLIVATE, DISODIUM STEAROYL GLUTAMATE, CAPROIC ACID, PHENOXYETHANOL, BENZOIC ACID, DEHYDROACETIC ACID, ALUMINUM HYDROXIDE, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856851/original."
"1773504466-346","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=5","Cosmetics I Love Extreme Crazy Volume Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/572496/original.","Essence
         Cosmetics I Love Extreme Crazy Volume Mascara
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/956197-Essence_Cosmetics_I_Love_Extreme_Crazy_Volume_Mascara/","AQUA (WATER), CARNAUBA (COPERNICIA CERIFERA) WAX, CERA ALBA (BEESWAX), BUTYLENE GLYCOL, STEARIC ACID, VP/EICOSENE COPOLYMER, PALMITIC ACID, POLYBUTENE, GLYCERYL STEARATE, ACACIA SENEGAL GUM, CANDELILLA (EUPHORBIA CERIFERA) WAX, PVP, CAPRYLYL GLYCOL, POLYVINYL ALCOHOL, AMINOMETHYL PROPANOL, SODIUM DEHYDROACETATE, PHENOXYETHANOL, CI 77499 (IRON OXIDES).","Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/572496/original."
"1773504469-347","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=5","LOVE IT A CHOCO' LOT! lash WITHOUT LIMITS BROWN EXTREME...","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/820200/original.","Essence
         LOVE IT A CHOCO' LOT! lash WITHOUT LIMITS BROWN EXTREME...
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/3342152-Essence_LOVE_IT_A_CHOCO_LOT_lash_WITHOUT_LIMITS_BROWN_EXTREME_LENGTHENING__VOLUME_MASCARA_01_Chocolate_Fixes_Everything/","AQUA (WATER), PARAFFIN, GLYCERYL STEARATE, SYNTHETIC BEESWAX, STEARIC ACID, ACACIA SENEGAL GUM, BUTYLENE GLYCOL, PALMITIC ACID, ORYZA SATIVA CERA (ORYZA SATIVA (RICE) BRAN WAX), POLYBUTENE, VP/EICOSENE COPOLYMER, OZOKERITE, AMINOMETHYL PROPANOL, TROPOLONE, HYDROGENATED VEGETABLE OIL, STEARYL STEARATE, HYDROXYETHYLCELLULOSE, DISODIUM PHOSPHATE, POLYSORBATE 60, SODIUM PHOSPHATE, PHENOXYETHANOL, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES).","Mascara","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/820200/original."
"1773504472-348","https://www.ewg.org/skindeep/browse/brands/12717-essence/","https://www.ewg.org/skindeep/browse/brands/12717-essence/?brand=Essence&page=5","MAGIC FILTER glow booster, 60 Deep","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=480,height=480,quality=60/https://phorcys-static.ewg.org/image/contents/856852/original.","Essence
         MAGIC FILTER glow booster, 60 Deep
      
      
        
            
              
                LOW HAZARD
              Data Availability: Fair","https://www.ewg.org/skindeep/products/1554765-Essence_MAGIC_FILTER_glow_booster_60_Deep/",": AQUA (WATER), OCTYLDODECANOL, ETHYLHEXYL POLYHYDROXYSTEARATE, ISOAMYL LAURATE, POLYGLYCERYL-4 DIISOSTEARATE/POLYHYDROXYSTEARATE/SEBACATE, GLYCERIN, HYDROGENATED CASTOR OIL, MAGNESIUM SULFATE, RICINUS COMMUNIS (CASTOR) SEED OIL, SODIUM HYALURONATE, MICA, DISTEARDIMONIUM HECTORITE, PROPYLENE CARBONATE, ISOSTEARYL SEBACATE, SORBITAN OLIVATE, DISODIUM STEAROYL GLUTAMATE, CAPROIC ACID, PHENOXYETHANOL, BENZOIC ACID, DEHYDROACETIC ACID, ALUMINUM HYDROXIDE, CI 77491 (IRON OXIDES), CI 77492 (IRON OXIDES), CI 77499 (IRON OXIDES), CI 77891 (TITANIUM DIOXIDE).","Foundation","Essence","https://phorcys-static.ewg.org/cdn-cgi/image/width=560,height=800,quality=60/https://phorcys-static.ewg.org/image/contents/856852/original."
